source,target,rating,timestamp,datetime,source_idx,target_idx,month
3789,4531,-10,1376588935.06127,2013-08-15 17:48:55.061269999,3713,4443,2013-08
3789,4668,-10,1376588995.05619,2013-08-15 17:49:55.056190014,3713,4578,2013-08
3789,4669,-10,1376589055.06086,2013-08-15 17:50:55.060859919,3713,4579,2013-08
3789,4672,-10,1376589115.06483,2013-08-15 17:51:55.064830065,3713,4582,2013-08
3789,4673,-10,1376589175.09078,2013-08-15 17:52:55.090780020,3713,4583,2013-08
3789,4675,-10,1376589235.07615,2013-08-15 17:53:55.076149940,3713,4585,2013-08
3789,4677,-10,1376589295.08926,2013-08-15 17:54:55.089260101,3713,4587,2013-08
3789,4678,-10,1376589355.09682,2013-08-15 17:55:55.096820116,3713,4588,2013-08
3789,4679,-10,1376589415.06017,2013-08-15 17:56:55.060169935,3713,4589,2013-08
3789,4680,-10,1376589475.0792,2013-08-15 17:57:55.079200029,3713,4590,2013-08
3789,4681,-10,1376589535.09786,2013-08-15 17:58:55.097860098,3713,4591,2013-08
3789,4683,-10,1376589595.12465,2013-08-15 17:59:55.124650002,3713,4593,2013-08
3789,4682,-10,1376589655.11186,2013-08-15 18:00:55.111860037,3713,4592,2013-08
3789,4684,-10,1376589715.07809,2013-08-15 18:01:55.078089952,3713,4594,2013-08
3789,4676,-10,1376589775.064,2013-08-15 18:02:55.063999891,3713,4586,2013-08
3789,4686,-10,1376589835.0702,2013-08-15 18:03:55.070199966,3713,4596,2013-08
3789,4688,-10,1376589895.08798,2013-08-15 18:04:55.087980032,3713,4598,2013-08
3789,4701,-10,1376589955.25917,2013-08-15 18:05:55.259170055,3713,4611,2013-08
3789,4733,-10,1376590015.08926,2013-08-15 18:06:55.089260101,3713,4643,2013-08
3789,4707,-10,1376590075.07177,2013-08-15 18:07:55.071769953,3713,4617,2013-08
3789,4743,-10,1376590135.07154,2013-08-15 18:08:55.071540117,3713,4653,2013-08
3789,4744,-10,1376590195.1437,2013-08-15 18:09:55.143699884,3713,4654,2013-08
3789,4747,-10,1376590255.08621,2013-08-15 18:10:55.086210012,3713,4657,2013-08
3790,4654,-10,1376590687.39169,2013-08-15 18:18:07.391690016,3714,4564,2013-08
3790,4661,-10,1376590702.40913,2013-08-15 18:18:22.409130096,3714,4571,2013-08
3790,4667,-10,1376590717.39456,2013-08-15 18:18:37.394560099,3714,4577,2013-08
3790,4666,-10,1376590732.41895,2013-08-15 18:18:52.418950081,3714,4576,2013-08
3790,4531,-10,1376590747.65075,2013-08-15 18:19:07.650749922,3714,4443,2013-08
3790,4668,-10,1376590762.41844,2013-08-15 18:19:22.418440104,3714,4578,2013-08
3790,4669,-10,1376590777.40313,2013-08-15 18:19:37.403130054,3714,4579,2013-08
3005,1832,1,1376590786.06568,2013-08-15 18:19:46.065680027,2942,1786,2013-08
3790,4672,-10,1376590792.41607,2013-08-15 18:19:52.416069984,3714,4582,2013-08
1832,3005,1,1376590793.69315,2013-08-15 18:19:53.693150043,1786,2942,2013-08
3790,4673,-10,1376590807.40746,2013-08-15 18:20:07.407459974,3714,4583,2013-08
3790,4675,-10,1376590822.50897,2013-08-15 18:20:22.508970021,3714,4585,2013-08
3790,4677,-10,1376590837.39941,2013-08-15 18:20:37.399410009,3714,4587,2013-08
3790,4678,-10,1376590852.49171,2013-08-15 18:20:52.491709948,3714,4588,2013-08
3790,4679,-10,1376590867.43652,2013-08-15 18:21:07.436520100,3714,4589,2013-08
3790,4680,-10,1376590882.50764,2013-08-15 18:21:22.507639885,3714,4590,2013-08
3790,4681,-10,1376590897.41652,2013-08-15 18:21:37.416520119,3714,4591,2013-08
3790,4683,-10,1376590912.48016,2013-08-15 18:21:52.480159998,3714,4593,2013-08
3790,4682,-10,1376590927.39534,2013-08-15 18:22:07.395339966,3714,4592,2013-08
3790,4684,-10,1376590942.40671,2013-08-15 18:22:22.406709909,3714,4594,2013-08
3790,4676,-10,1376590957.41507,2013-08-15 18:22:37.415070057,3714,4586,2013-08
3790,4686,-10,1376590972.54241,2013-08-15 18:22:52.542409897,3714,4596,2013-08
3790,4688,-10,1376590987.41451,2013-08-15 18:23:07.414510012,3714,4598,2013-08
3790,4701,-10,1376591002.4083,2013-08-15 18:23:22.408299923,3714,4611,2013-08
3790,4733,-10,1376591017.42277,2013-08-15 18:23:37.422770023,3714,4643,2013-08
3790,4707,-10,1376591032.41202,2013-08-15 18:23:52.412019968,3714,4617,2013-08
3790,4743,-10,1376591047.41908,2013-08-15 18:24:07.419080019,3714,4653,2013-08
3790,4744,-10,1376591062.4083,2013-08-15 18:24:22.408299923,3714,4654,2013-08
3790,4747,-10,1376591077.41968,2013-08-15 18:24:37.419680119,3714,4657,2013-08
3791,4654,-10,1376591576.89633,2013-08-15 18:32:56.896330118,3715,4564,2013-08
3791,4661,-10,1376591596.87022,2013-08-15 18:33:16.870219946,3715,4571,2013-08
3791,4667,-10,1376591616.84763,2013-08-15 18:33:36.847630024,3715,4577,2013-08
3791,4666,-10,1376591636.86211,2013-08-15 18:33:56.862109900,3715,4576,2013-08
3791,4531,-10,1376591656.84731,2013-08-15 18:34:16.847310066,3715,4443,2013-08
3791,4668,-10,1376591676.8836,2013-08-15 18:34:36.883599997,3715,4578,2013-08
3791,4669,-10,1376591697.02441,2013-08-15 18:34:57.024410009,3715,4579,2013-08
3791,4672,-10,1376591716.89771,2013-08-15 18:35:16.897710085,3715,4582,2013-08
3791,4673,-10,1376591736.91915,2013-08-15 18:35:36.919150114,3715,4583,2013-08
3791,4675,-10,1376591757.02132,2013-08-15 18:35:57.021320105,3715,4585,2013-08
3791,4677,-10,1376591776.86269,2013-08-15 18:36:16.862689972,3715,4587,2013-08
1810,2584,4,1376591782.00977,2013-08-15 18:36:22.009769917,1764,2529,2013-08
3791,4678,-10,1376591796.87991,2013-08-15 18:36:36.879909992,3715,4588,2013-08
3791,4679,-10,1376591816.87377,2013-08-15 18:36:56.873769999,3715,4589,2013-08
3791,4680,-10,1376591836.8609,2013-08-15 18:37:16.860899925,3715,4590,2013-08
3791,4681,-10,1376591856.87401,2013-08-15 18:37:36.874010086,3715,4591,2013-08
3791,4683,-10,1376591876.91974,2013-08-15 18:37:56.919739962,3715,4593,2013-08
3791,4682,-10,1376591896.88935,2013-08-15 18:38:16.889349937,3715,4592,2013-08
3791,4684,-10,1376591916.8897,2013-08-15 18:38:36.889699936,3715,4594,2013-08
3791,4676,-10,1376591936.8857,2013-08-15 18:38:56.885699987,3715,4586,2013-08
3791,4686,-10,1376591956.90695,2013-08-15 18:39:16.906949997,3715,4596,2013-08
3791,4688,-10,1376591976.86751,2013-08-15 18:39:36.867510080,3715,4598,2013-08
3791,4701,-10,1376591996.88772,2013-08-15 18:39:56.887720108,3715,4611,2013-08
3791,4733,-10,1376592016.87126,2013-08-15 18:40:16.871259928,3715,4643,2013-08
3791,4707,-10,1376592036.97922,2013-08-15 18:40:36.979219913,3715,4617,2013-08
3791,4743,-10,1376592056.89394,2013-08-15 18:40:56.893939972,3715,4653,2013-08
3791,4744,-10,1376592076.87982,2013-08-15 18:41:16.879820108,3715,4654,2013-08
3013,3837,2,1376592079.59624,2013-08-15 18:41:19.596240044,2949,3759,2013-08
3791,4747,-10,1376592096.88663,2013-08-15 18:41:36.886630058,3715,4657,2013-08
3837,3013,2,1376592149.29524,2013-08-15 18:42:29.295239925,3759,2949,2013-08
4478,3837,5,1376594005.52306,2013-08-15 19:13:25.523060082,4392,3759,2013-08
1832,4478,1,1376594427.04484,2013-08-15 19:20:27.044840097,1786,4392,2013-08
4478,1832,1,1376594440.3227,2013-08-15 19:20:40.322700024,4392,1786,2013-08
3792,4654,-10,1376594830.22626,2013-08-15 19:27:10.226259947,3716,4564,2013-08
3792,4661,-10,1376594860.22273,2013-08-15 19:27:40.222729921,3716,4571,2013-08
3792,4667,-10,1376594890.58379,2013-08-15 19:28:10.583790064,3716,4577,2013-08
3792,4666,-10,1376594920.26027,2013-08-15 19:28:40.260270119,3716,4576,2013-08
3792,4531,-10,1376594950.21971,2013-08-15 19:29:10.219710112,3716,4443,2013-08
3792,4668,-10,1376594980.25039,2013-08-15 19:29:40.250390053,3716,4578,2013-08
3792,4669,-10,1376595010.25655,2013-08-15 19:30:10.256550074,3716,4579,2013-08
3792,4672,-10,1376595040.2219,2013-08-15 19:30:40.221899986,3716,4582,2013-08
3792,4673,-10,1376595070.33175,2013-08-15 19:31:10.331749916,3716,4583,2013-08
3792,4675,-10,1376595100.21355,2013-08-15 19:31:40.213550091,3716,4585,2013-08
3792,4677,-10,1376595130.21625,2013-08-15 19:32:10.216249943,3716,4587,2013-08
3792,4678,-10,1376595160.29217,2013-08-15 19:32:40.292170048,3716,4588,2013-08
3792,4679,-10,1376595190.34847,2013-08-15 19:33:10.348469973,3716,4589,2013-08
3792,4680,-10,1376595220.21615,2013-08-15 19:33:40.216150045,3716,4590,2013-08
3792,4681,-10,1376595250.22922,2013-08-15 19:34:10.229219913,3716,4591,2013-08
3792,4683,-10,1376595280.24042,2013-08-15 19:34:40.240420103,3716,4593,2013-08
3792,4682,-10,1376595310.23546,2013-08-15 19:35:10.235460043,3716,4592,2013-08
3792,4684,-10,1376595340.22986,2013-08-15 19:35:40.229860067,3716,4594,2013-08
3792,4676,-10,1376595370.32395,2013-08-15 19:36:10.323950052,3716,4586,2013-08
3792,4686,-10,1376595400.22271,2013-08-15 19:36:40.222709894,3716,4596,2013-08
3792,4688,-10,1376595430.24801,2013-08-15 19:37:10.248009920,3716,4598,2013-08
3792,4701,-10,1376595460.2357,2013-08-15 19:37:40.235699892,3716,4611,2013-08
3792,4733,-10,1376595490.24349,2013-08-15 19:38:10.243489981,3716,4643,2013-08
3792,4707,-10,1376595520.2497,2013-08-15 19:38:40.249700069,3716,4617,2013-08
3792,4743,-10,1376595550.22453,2013-08-15 19:39:10.224529982,3716,4653,2013-08
3792,4744,-10,1376595580.23015,2013-08-15 19:39:40.230149984,3716,4654,2013-08
3792,4747,-10,1376595610.24303,2013-08-15 19:40:10.243030071,3716,4657,2013-08
3793,4654,-10,1376595881.00476,2013-08-15 19:44:41.004760027,3717,4564,2013-08
3793,4661,-10,1376595910.96791,2013-08-15 19:45:10.967910051,3717,4571,2013-08
3793,4667,-10,1376595941.0005,2013-08-15 19:45:41.000499964,3717,4577,2013-08
3793,4666,-10,1376595970.96788,2013-08-15 19:46:10.967880011,3717,4576,2013-08
3793,4531,-10,1376596000.97536,2013-08-15 19:46:40.975359917,3717,4443,2013-08
3793,4668,-10,1376596030.96304,2013-08-15 19:47:10.963040113,3717,4578,2013-08
3793,4669,-10,1376596061.02801,2013-08-15 19:47:41.028009892,3717,4579,2013-08
3793,4672,-10,1376596090.97215,2013-08-15 19:48:10.972150087,3717,4582,2013-08
3793,4673,-10,1376596120.96819,2013-08-15 19:48:40.968189955,3717,4583,2013-08
3793,4675,-10,1376596150.9678,2013-08-15 19:49:10.967799902,3717,4585,2013-08
3793,4677,-10,1376596180.9562,2013-08-15 19:49:40.956199884,3717,4587,2013-08
3793,4678,-10,1376596210.9742,2013-08-15 19:50:10.974200010,3717,4588,2013-08
3793,4679,-10,1376596240.96764,2013-08-15 19:50:40.967639923,3717,4589,2013-08
3793,4680,-10,1376596270.96962,2013-08-15 19:51:10.969619989,3717,4590,2013-08
3793,4681,-10,1376596300.96507,2013-08-15 19:51:40.965070009,3717,4591,2013-08
3793,4683,-10,1376596330.97301,2013-08-15 19:52:10.973010063,3717,4593,2013-08
3793,4682,-10,1376596360.96868,2013-08-15 19:52:40.968679905,3717,4592,2013-08
3793,4684,-10,1376596390.95538,2013-08-15 19:53:10.955379963,3717,4594,2013-08
3793,4676,-10,1376596420.96168,2013-08-15 19:53:40.961679935,3717,4586,2013-08
3793,4686,-10,1376596450.96497,2013-08-15 19:54:10.964970112,3717,4596,2013-08
3793,4688,-10,1376596480.96767,2013-08-15 19:54:40.967669964,3717,4598,2013-08
3793,4701,-10,1376596510.97596,2013-08-15 19:55:10.975960016,3717,4611,2013-08
3793,4733,-10,1376596540.96966,2013-08-15 19:55:40.969660044,3717,4643,2013-08
3793,4707,-10,1376596570.97878,2013-08-15 19:56:10.978780031,3717,4617,2013-08
3793,4743,-10,1376596601.01975,2013-08-15 19:56:41.019750118,3717,4653,2013-08
3793,4744,-10,1376596631.28601,2013-08-15 19:57:11.286010027,3717,4654,2013-08
3793,4747,-10,1376596660.99307,2013-08-15 19:57:40.993069887,3717,4657,2013-08
3794,4654,-10,1376596909.31607,2013-08-15 20:01:49.316070080,3718,4564,2013-08
3794,4661,-10,1376596939.26182,2013-08-15 20:02:19.261820078,3718,4571,2013-08
3794,4667,-10,1376596969.25621,2013-08-15 20:02:49.256210088,3718,4577,2013-08
3794,4666,-10,1376596999.25749,2013-08-15 20:03:19.257489919,3718,4576,2013-08
3794,4531,-10,1376597029.30797,2013-08-15 20:03:49.307970047,3718,4443,2013-08
3794,4668,-10,1376597059.25059,2013-08-15 20:04:19.250590086,3718,4578,2013-08
3794,4669,-10,1376597089.24434,2013-08-15 20:04:49.244339943,3718,4579,2013-08
3794,4672,-10,1376597119.26215,2013-08-15 20:05:19.262150049,3718,4582,2013-08
3794,4673,-10,1376597149.28142,2013-08-15 20:05:49.281419992,3718,4583,2013-08
3794,4675,-10,1376597179.26442,2013-08-15 20:06:19.264420033,3718,4585,2013-08
3794,4677,-10,1376597209.25708,2013-08-15 20:06:49.257080078,3718,4587,2013-08
3794,4678,-10,1376597239.25478,2013-08-15 20:07:19.254780053,3718,4588,2013-08
3794,4679,-10,1376597269.48006,2013-08-15 20:07:49.480060101,3718,4589,2013-08
3794,4680,-10,1376597299.28178,2013-08-15 20:08:19.281780005,3718,4590,2013-08
3794,4681,-10,1376597329.26568,2013-08-15 20:08:49.265680075,3718,4591,2013-08
3794,4683,-10,1376597359.27408,2013-08-15 20:09:19.274080038,3718,4593,2013-08
3794,4682,-10,1376597389.25178,2013-08-15 20:09:49.251780033,3718,4592,2013-08
3794,4684,-10,1376597419.25531,2013-08-15 20:10:19.255310058,3718,4594,2013-08
3794,4676,-10,1376597449.32242,2013-08-15 20:10:49.322419882,3718,4586,2013-08
3794,4686,-10,1376597479.27376,2013-08-15 20:11:19.273760080,3718,4596,2013-08
3794,4688,-10,1376597509.34371,2013-08-15 20:11:49.343709946,3718,4598,2013-08
3794,4701,-10,1376597539.27007,2013-08-15 20:12:19.270070076,3718,4611,2013-08
3794,4733,-10,1376597569.28354,2013-08-15 20:12:49.283540010,3718,4643,2013-08
3794,4707,-10,1376597599.26195,2013-08-15 20:13:19.261950016,3718,4617,2013-08
3794,4743,-10,1376597629.27129,2013-08-15 20:13:49.271290064,3718,4653,2013-08
3794,4744,-10,1376597659.28052,2013-08-15 20:14:19.280519962,3718,4654,2013-08
3794,4747,-10,1376597689.28494,2013-08-15 20:14:49.284940004,3718,4657,2013-08
2125,4707,-10,1376597746.25498,2013-08-15 20:15:46.254980087,2077,4617,2013-08
2125,4743,-10,1376597746.50049,2013-08-15 20:15:46.500489949,2077,4653,2013-08
2125,4744,-10,1376597746.64584,2013-08-15 20:15:46.645839930,2077,4654,2013-08
2125,4747,-10,1376597746.73081,2013-08-15 20:15:46.730809927,2077,4657,2013-08
3795,4654,-10,1376597979.31465,2013-08-15 20:19:39.314650059,3719,4564,2013-08
3795,4661,-10,1376598009.32359,2013-08-15 20:20:09.323590040,3719,4571,2013-08
3795,4667,-10,1376598039.33208,2013-08-15 20:20:39.332079887,3719,4577,2013-08
3795,4666,-10,1376598069.33882,2013-08-15 20:21:09.338819981,3719,4576,2013-08
3795,4531,-10,1376598099.31987,2013-08-15 20:21:39.319869995,3719,4443,2013-08
3795,4668,-10,1376598129.3873,2013-08-15 20:22:09.387300014,3719,4578,2013-08
3795,4669,-10,1376598159.3264,2013-08-15 20:22:39.326400042,3719,4579,2013-08
3795,4672,-10,1376598189.30442,2013-08-15 20:23:09.304419994,3719,4582,2013-08
3795,4673,-10,1376598219.35618,2013-08-15 20:23:39.356179953,3719,4583,2013-08
3795,4675,-10,1376598249.32393,2013-08-15 20:24:09.323930025,3719,4585,2013-08
3795,4677,-10,1376598279.4679,2013-08-15 20:24:39.467900038,3719,4587,2013-08
3795,4678,-10,1376598309.52921,2013-08-15 20:25:09.529210091,3719,4588,2013-08
3795,4679,-10,1376598339.4877,2013-08-15 20:25:39.487699986,3719,4589,2013-08
3795,4680,-10,1376598369.30824,2013-08-15 20:26:09.308239937,3719,4590,2013-08
3795,4681,-10,1376598399.33261,2013-08-15 20:26:39.332609892,3719,4591,2013-08
3795,4683,-10,1376598430.23326,2013-08-15 20:27:10.233259916,3719,4593,2013-08
3795,4682,-10,1376598459.31968,2013-08-15 20:27:39.319679976,3719,4592,2013-08
3795,4684,-10,1376598489.39811,2013-08-15 20:28:09.398109913,3719,4594,2013-08
3795,4676,-10,1376598519.32153,2013-08-15 20:28:39.321530104,3719,4586,2013-08
3795,4686,-10,1376598549.34693,2013-08-15 20:29:09.346930027,3719,4596,2013-08
3795,4688,-10,1376598579.32733,2013-08-15 20:29:39.327330112,3719,4598,2013-08
3795,4701,-10,1376598609.32779,2013-08-15 20:30:09.327790022,3719,4611,2013-08
3795,4733,-10,1376598639.32089,2013-08-15 20:30:39.320889950,3719,4643,2013-08
3795,4707,-10,1376598669.32247,2013-08-15 20:31:09.322469950,3719,4617,2013-08
3795,4743,-10,1376598699.33157,2013-08-15 20:31:39.331569910,3719,4653,2013-08
3795,4744,-10,1376598729.4324,2013-08-15 20:32:09.432399988,3719,4654,2013-08
3795,4747,-10,1376598759.32845,2013-08-15 20:32:39.328449965,3719,4657,2013-08
3795,4458,1,1376598926.65567,2013-08-15 20:35:26.655669928,3719,4372,2013-08
4694,2322,1,1376603505.27395,2013-08-15 21:51:45.273950100,4604,2273,2013-08
2322,4694,1,1376603551.88351,2013-08-15 21:52:31.883510113,2273,4604,2013-08
1334,4198,1,1376603931.29353,2013-08-15 21:58:51.293529987,1293,4116,2013-08
4198,1334,1,1376604242.22447,2013-08-15 22:04:02.224469900,4116,1293,2013-08
2322,4746,1,1376604595.70163,2013-08-15 22:09:55.701630116,2273,4656,2013-08
204,62,5,1376604925.18521,2013-08-15 22:15:25.185209990,165,44,2013-08
3465,4649,2,1376612429.36062,2013-08-16 00:20:29.360620022,3391,4559,2013-08
4649,3465,2,1376612467.21582,2013-08-16 00:21:07.215820074,4559,3391,2013-08
1529,2942,2,1376620161.54555,2013-08-16 02:29:21.545550108,1486,2884,2013-08
2942,1529,3,1376620174.33,2013-08-16 02:29:34.329999924,2884,1486,2013-08
4688,3897,-10,1376624641.22492,2013-08-16 03:44:01.224920034,4598,3819,2013-08
4686,3897,-10,1376624689.08396,2013-08-16 03:44:49.083960056,4596,3819,2013-08
4682,3897,-10,1376624719.56806,2013-08-16 03:45:19.568059921,4592,3819,2013-08
4683,3897,-10,1376624754.83128,2013-08-16 03:45:54.831279993,4593,3819,2013-08
4681,3897,-10,1376624790.29694,2013-08-16 03:46:30.296940088,4591,3819,2013-08
4680,3897,-10,1376624837.2445,2013-08-16 03:47:17.244499922,4590,3819,2013-08
4679,3897,-10,1376624866.76312,2013-08-16 03:47:46.763119936,4589,3819,2013-08
4678,3897,-10,1376624896.07475,2013-08-16 03:48:16.074749947,4588,3819,2013-08
4676,3897,-10,1376624933.25525,2013-08-16 03:48:53.255249977,4586,3819,2013-08
4667,3897,-10,1376624984.59577,2013-08-16 03:49:44.595769882,4577,3819,2013-08
2322,3317,1,1376624985.8037,2013-08-16 03:49:45.803699970,2273,3248,2013-08
3317,2322,1,1376625044.78151,2013-08-16 03:50:44.781510115,3248,2273,2013-08
4668,3897,-10,1376625058.79992,2013-08-16 03:50:58.799920082,4578,3819,2013-08
4654,3897,-10,1376625091.54463,2013-08-16 03:51:31.544630051,4564,3819,2013-08
4531,3897,-10,1376625129.42212,2013-08-16 03:52:09.422120094,4443,3819,2013-08
4666,3897,-10,1376625175.52668,2013-08-16 03:52:55.526679993,4576,3819,2013-08
4661,3897,-10,1376625211.51971,2013-08-16 03:53:31.519710064,4571,3819,2013-08
4672,3897,-10,1376625240.23924,2013-08-16 03:54:00.239239931,4582,3819,2013-08
4673,3897,-10,1376625294.83669,2013-08-16 03:54:54.836689949,4583,3819,2013-08
4675,3897,-10,1376625334.68242,2013-08-16 03:55:34.682420015,4585,3819,2013-08
4707,3897,-10,1376625379.2496,2013-08-16 03:56:19.249599934,4617,3819,2013-08
4733,3897,-10,1376625411.91067,2013-08-16 03:56:51.910670042,4643,3819,2013-08
4684,3897,-10,1376625478.79946,2013-08-16 03:57:58.799459934,4594,3819,2013-08
4701,3897,-10,1376625515.26156,2013-08-16 03:58:35.261559963,4611,3819,2013-08
4669,3897,-10,1376625559.78593,2013-08-16 03:59:19.785929918,4579,3819,2013-08
4743,3897,-10,1376625638.78967,2013-08-16 04:00:38.789669991,4653,3819,2013-08
4744,3897,-10,1376625664.52158,2013-08-16 04:01:04.521579981,4654,3819,2013-08
4748,3897,-10,1376625704.14638,2013-08-16 04:01:44.146379948,4658,3819,2013-08
3897,3903,1,1376628662.20626,2013-08-16 04:51:02.206259966,3819,3825,2013-08
4649,3903,1,1376628711.00745,2013-08-16 04:51:51.007450104,4559,3825,2013-08
4694,3903,1,1376629223.31805,2013-08-16 05:00:23.318049908,4604,3825,2013-08
3903,4649,1,1376629490.09559,2013-08-16 05:04:50.095590115,3825,4559,2013-08
3903,3897,1,1376629499.91648,2013-08-16 05:04:59.916480064,3825,3819,2013-08
3903,4694,1,1376629514.56326,2013-08-16 05:05:14.563260078,3825,4604,2013-08
4402,4649,1,1376638051.37785,2013-08-16 07:27:31.377850056,4316,4559,2013-08
4649,4402,1,1376638157.86693,2013-08-16 07:29:17.866930008,4559,4316,2013-08
664,905,1,1376640403.67757,2013-08-16 08:06:43.677570105,623,864,2013-08
905,664,1,1376640783.3731,2013-08-16 08:13:03.373100042,864,623,2013-08
2600,3744,-10,1376642304.52957,2013-08-16 08:38:24.529570102,2545,3668,2013-08
3903,3527,2,1376650687.75711,2013-08-16 10:58:07.757110119,3825,3453,2013-08
3527,3903,1,1376654183.81439,2013-08-16 11:56:23.814389944,3453,3825,2013-08
135,3903,-1,1376655539.09192,2013-08-16 12:18:59.091919899,98,3825,2013-08
1,1565,3,1376656259.29394,2013-08-16 12:30:59.293940067,0,1521,2013-08
4745,4676,-10,1376664599.59345,2013-08-16 14:49:59.593450069,4655,4586,2013-08
4745,4678,-10,1376664625.6107,2013-08-16 14:50:25.610699892,4655,4588,2013-08
1,4458,1,1376679281.04789,2013-08-16 18:54:41.047889948,0,4372,2013-08
4746,4756,1,1376681051.88858,2013-08-16 19:24:11.888580084,4656,4666,2013-08
3649,3903,2,1376681618.11831,2013-08-16 19:33:38.118309975,3573,3825,2013-08
2322,4320,1,1376683178.08976,2013-08-16 19:59:38.089760065,2273,4235,2013-08
4320,2322,1,1376683212.88721,2013-08-16 20:00:12.887209892,4235,2273,2013-08
4197,2880,1,1376687027.39464,2013-08-16 21:03:47.394639969,4115,2822,2013-08
2880,4197,1,1376687134.33938,2013-08-16 21:05:34.339380026,2822,4115,2013-08
1832,4757,2,1376687628.64974,2013-08-16 21:13:48.649739981,1786,4667,2013-08
3649,135,2,1376688749.82301,2013-08-16 21:32:29.823009968,3573,98,2013-08
4757,1832,3,1376689700.11836,2013-08-16 21:48:20.118360043,4667,1786,2013-08
1,3527,2,1376689791.76154,2013-08-16 21:49:51.761539936,0,3453,2013-08
1,159,2,1376689838.34514,2013-08-16 21:50:38.345139980,0,120,2013-08
1,1953,2,1376689867.66495,2013-08-16 21:51:07.664949894,0,1907,2013-08
1,2642,1,1376689874.03304,2013-08-16 21:51:14.033040047,0,2587,2013-08
1,2045,1,1376689917.76048,2013-08-16 21:51:57.760479927,0,1998,2013-08
1,2388,1,1376690460.84982,2013-08-16 22:01:00.849819899,0,2338,2013-08
1528,4758,1,1376690771.36854,2013-08-16 22:06:11.368540049,1485,4668,2013-08
4758,1528,2,1376691099.35863,2013-08-16 22:11:39.358629942,4668,1485,2013-08
4172,4650,1,1376691448.52387,2013-08-16 22:17:28.523869991,4092,4560,2013-08
4650,4172,1,1376691920.98312,2013-08-16 22:25:20.983119965,4560,4092,2013-08
2880,4641,1,1376692298.7111,2013-08-16 22:31:38.711100101,2822,4551,2013-08
3903,3649,1,1376692302.14212,2013-08-16 22:31:42.142119884,3825,3573,2013-08
4641,2880,1,1376692449.6663,2013-08-16 22:34:09.666300058,4551,2822,2013-08
4363,4379,1,1376693048.45606,2013-08-16 22:44:08.456059933,4277,4293,2013-08
2600,3013,2,1376703047.91139,2013-08-17 01:30:47.911390066,2545,2949,2013-08
3719,4291,6,1376705364.22015,2013-08-17 02:09:24.220149994,3643,4206,2013-08
2125,3897,1,1376708543.39054,2013-08-17 03:02:23.390539885,2077,3819,2013-08
4370,4291,5,1376710179.40561,2013-08-17 03:29:39.405610085,4284,4206,2013-08
4698,2600,2,1376717332.77557,2013-08-17 05:28:52.775569916,4608,2545,2013-08
2600,4759,1,1376717397.89173,2013-08-17 05:29:57.891730070,2545,4669,2013-08
3903,2198,1,1376749790.1276,2013-08-17 14:29:50.127599954,3825,2150,2013-08
4452,4746,2,1376751338.68128,2013-08-17 14:55:38.681279898,4366,4656,2013-08
4746,4452,1,1376751364.04557,2013-08-17 14:56:04.045569897,4656,4366,2013-08
4204,4702,1,1376754878.74469,2013-08-17 15:54:38.744689941,4122,4612,2013-08
3649,4746,1,1376756613.34673,2013-08-17 16:23:33.346729994,3573,4656,2013-08
4521,4482,10,1376759737.90302,2013-08-17 17:15:37.903019905,4433,4396,2013-08
905,4694,1,1376762782.75603,2013-08-17 18:06:22.756030083,864,4604,2013-08
4315,25,1,1376767371.01847,2013-08-17 19:22:51.018470049,4230,18,2013-08
4760,4746,-10,1376774027.32108,2013-08-17 21:13:47.321079969,4670,4656,2013-08
3649,4760,1,1376778673.58094,2013-08-17 22:31:13.580940008,3573,4670,2013-08
4760,3649,1,1376779066.40094,2013-08-17 22:37:46.400939941,4670,3573,2013-08
1832,2067,4,1376779517.38103,2013-08-17 22:45:17.381030083,1786,2020,2013-08
4452,4761,2,1376780047.93614,2013-08-17 22:54:07.936140060,4366,4671,2013-08
4761,4452,2,1376780150.10304,2013-08-17 22:55:50.103039980,4671,4366,2013-08
2067,1832,4,1376781628.80029,2013-08-17 23:20:28.800290108,2020,1786,2013-08
3699,4762,1,1376794830.32072,2013-08-18 03:00:30.320719957,3623,4672,2013-08
4762,3699,1,1376795525.91819,2013-08-18 03:12:05.918190002,4672,3623,2013-08
4732,1810,1,1376797408.46167,2013-08-18 03:43:28.461669922,4642,1764,2013-08
1810,4732,1,1376797579.09254,2013-08-18 03:46:19.092540026,1764,4642,2013-08
1810,4746,-10,1376802406.28696,2013-08-18 05:06:46.286959887,1764,4656,2013-08
2125,2124,4,1376803614.86007,2013-08-18 05:26:54.860069990,2077,2076,2013-08
3903,2600,2,1376810683.48438,2013-08-18 07:24:43.484380007,3825,2545,2013-08
3903,1403,1,1376810881.65801,2013-08-18 07:28:01.658010006,3825,1360,2013-08
3903,363,1,1376810906.89522,2013-08-18 07:28:26.895220041,3825,323,2013-08
3903,4763,1,1376810925.07933,2013-08-18 07:28:45.079329967,3825,4673,2013-08
4285,4764,1,1376831451.52785,2013-08-18 13:10:51.527849912,4200,4674,2013-08
4764,4285,1,1376831496.11391,2013-08-18 13:11:36.113909960,4674,4200,2013-08
4756,4746,-10,1376842008.57207,2013-08-18 16:06:48.572069883,4666,4656,2013-08
4172,4557,1,1376845404.6963,2013-08-18 17:03:24.696300030,4092,4469,2013-08
905,1334,5,1376850744.79216,2013-08-18 18:32:24.792160034,864,1293,2013-08
